;Country;Year;Life Ladder;LogGDP;SocialSupport;LifeExpectancy;Freedom;Generosity;Corruption;PosAffect;NegAffect;Region;Regime;AreaInK2;Population;PopAnnualGrowthRate;PopDensity;InfantMortalityRate;Christianisme;Islam;Sans-religion;Hindouisme;Bouddhisme;Religions traditionnelles;Autres;Judaisme
514;France;2006;6.583;10.659;0.944;71.48;0.789;0.126;0.699;0.777;0.289;Western Europe;Flawed democracy;640427;63451017;0.665;99.1;3.94;0.63;0.075;0.28;0.0;0.005;0.003;0.002;0.005
515;France;2008;7.008;10.674;0.935;71.84;0.833;-0.031;0.669;0.746;0.281;Western Europe;Flawed democracy;640427;64213993;0.568;100.3;3.63;0.63;0.075;0.28;0.0;0.005;0.003;0.002;0.005
516;France;2009;6.283;10.639;0.918;72.02;0.798;-0.082;0.654;0.763;0.303;Western Europe;Flawed democracy;640427;64573487;0.543;100.8;3.66;0.63;0.075;0.28;0.0;0.005;0.003;0.002;0.005
517;France;2010;6.798;10.654;0.943;72.2;0.85;-0.104;0.623;0.79;0.261;Western Europe;Flawed democracy;640427;64934209;0.566;101.4;3.53;0.63;0.075;0.28;0.0;0.005;0.003;0.002;0.005
518;France;2011;6.959;10.671;0.921;72.4;0.903;-0.102;0.627;0.781;0.281;Western Europe;Flawed democracy;640427;65294831;0.537;102.0;3.5;0.63;0.075;0.28;0.0;0.005;0.003;0.002;0.005
519;France;2012;6.649;10.669;0.937;72.6;0.841;-0.149;0.608;0.754;0.253;Western Europe;Flawed democracy;640427;65638922;0.509;102.5;3.46;0.63;0.075;0.28;0.0;0.005;0.003;0.002;0.005
520;France;2013;6.667;10.669;0.908;72.8;0.878;-0.125;0.699;0.8;0.205;Western Europe;Flawed democracy;640427;65966626;0.482;103.0;3.43;0.63;0.075;0.28;0.0;0.005;0.003;0.002;0.005
521;France;2014;6.467;10.674;0.878;73.0;0.803;-0.118;0.656;0.811;0.216;Western Europe;Flawed democracy;640427;66278308;0.456;103.5;3.4;0.63;0.075;0.28;0.0;0.005;0.003;0.002;0.005
522;France;2015;6.358;10.682;0.896;73.2;0.817;-0.139;0.641;0.786;0.215;Western Europe;Flawed democracy;640427;66575000;0.432;104.0;3.37;0.63;0.075;0.28;0.0;0.005;0.003;0.002;0.005
523;France;2016;6.475;10.69;0.885;73.4;0.787;-0.091;0.623;0.773;0.27;Western Europe;Flawed democracy;640427;66857439;0.409;104.4;3.33;0.63;0.075;0.28;0.0;0.005;0.003;0.002;0.005
524;France;2017;6.635;10.711;0.931;73.6;0.834;-0.123;0.601;0.762;0.242;Western Europe;Flawed democracy;640427;67126156;0.388;104.8;3.31;0.63;0.075;0.28;0.0;0.005;0.003;0.002;0.005
525;France;2018;6.666;10.727;0.921;73.8;0.816;-0.138;0.582;0.767;0.282;Western Europe;Flawed democracy;640427;67382001;0.368;105.2;3.29;0.63;0.075;0.28;0.0;0.005;0.003;0.002;0.005
526;France;2019;6.69;10.74;0.958;74.0;0.827;-0.133;0.568;0.735;0.25;Western Europe;Flawed democracy;640427;67625957;0.35;105.6;3.27;0.63;0.075;0.28;0.0;0.005;0.003;0.002;0.005
527;France;2020;6.714;10.643;0.947;74.2;0.823;-0.169;0.565;0.732;0.231;Western Europe;Flawed democracy;640427;67858873;0.333;106.0;3.24;0.63;0.075;0.28;0.0;0.005;0.003;0.002;0.005
528;Gabon;2011;4.255;9.608;0.653;55.48;0.772;-0.211;0.851;0.591;0.264;Sub-Saharan Africa;Authoritarian;257667;1684612;3.169;6.5;43.48;0.765;0.11199999999999999;0.055999999999999994;0.0;0.0;0.06;0.006999999999999999;0.0
529;Gabon;2012;3.972;9.621;0.736;56.16;0.566;-0.195;0.81;0.47;0.266;Sub-Saharan Africa;Authoritarian;257667;1743383;3.68;6.8;41.78;0.765;0.11199999999999999;0.055999999999999994;0.0;0.0;0.06;0.006999999999999999;0.0
530;Gabon;2013;3.8;9.638;0.733;56.84;0.682;-0.146;0.78;0.51;0.287;Sub-Saharan Africa;Authoritarian;257667;1808969;3.704;7.0;40.16;0.765;0.11199999999999999;0.055999999999999994;0.0;0.0;0.06;0.006999999999999999;0.0
531;Gabon;2014;3.918;9.644;0.829;57.52;0.607;-0.198;0.782;0.539;0.293;Sub-Saharan Africa;Authoritarian;257667;1874420;3.409;7.3;38.59;0.765;0.11199999999999999;0.055999999999999994;0.0;0.0;0.06;0.006999999999999999;0.0
532;Gabon;2015;4.661;9.649;0.756;58.2;0.671;-0.194;0.867;0.626;0.372;Sub-Saharan Africa;Authoritarian;257667;1937851;3.249;7.5;37.09;0.765;0.11199999999999999;0.055999999999999994;0.0;0.0;0.06;0.006999999999999999;0.0
533;Gabon;2016;4.832;9.639;0.78;58.7;0.699;-0.204;0.817;0.64;0.432;Sub-Saharan Africa;Authoritarian;257667;1999879;3.055;7.8;35.64;0.765;0.11199999999999999;0.055999999999999994;0.0;0.0;0.06;0.006999999999999999;0.0
534;Gabon;2017;4.782;9.616;0.807;59.2;0.652;-0.228;0.868;0.634;0.446;Sub-Saharan Africa;Authoritarian;257667;2060138;2.885;8.0;34.24;0.765;0.11199999999999999;0.055999999999999994;0.0;0.0;0.06;0.006999999999999999;0.0
535;Gabon;2018;4.783;9.599;0.785;59.7;0.719;-0.197;0.823;0.641;0.418;Sub-Saharan Africa;Authoritarian;257667;2118701;2.723;8.2;32.9;0.765;0.11199999999999999;0.055999999999999994;0.0;0.0;0.06;0.006999999999999999;0.0
536;Gabon;2019;4.914;9.607;0.763;60.2;0.736;-0.203;0.846;0.693;0.413;Sub-Saharan Africa;Authoritarian;257667;2175439;2.564;8.4;31.61;0.765;0.11199999999999999;0.055999999999999994;0.0;0.0;0.06;0.006999999999999999;0.0
537;Gambia;2017;4.118;7.637;0.697;54.7;0.812;0.111;0.572;0.838;0.277;Sub-Saharan Africa;Hybrid regime;10120;2056778;2.039;203.2;69.59;0.045;0.951;0.0;0.0;0.0;0.001;0.0;0.0
538;Gambia;2018;4.922;7.671;0.685;55.0;0.719;0.44;0.691;0.804;0.379;Sub-Saharan Africa;Hybrid regime;10120;2098543;1.982;207.4;68.5;0.045;0.951;0.0;0.0;0.0;0.001;0.0;0.0
539;Gambia;2019;5.164;7.699;0.694;55.3;0.677;0.41;0.798;0.773;0.401;Sub-Saharan Africa;Hybrid regime;10120;2139912;1.923;211.5;67.43;0.045;0.951;0.0;0.0;0.0;0.001;0.0;0.0
540;Georgia;2006;3.675;8.993;0.647;65.12;0.553;-0.267;0.752;0.433;0.269;Commonwealth of Independent States;Hybrid regime;69700;4830793;-0.072;69.3;21.88;0.885;0.107;0.006999999999999999;0.0;0.0;0.0;0.0;0.0
541;Georgia;2007;3.707;9.117;0.548;65.04;0.464;-0.267;0.697;0.427;0.236;Commonwealth of Independent States;Hybrid regime;69700;4824432;-0.191;69.2;21.08;0.885;0.107;0.006999999999999999;0.0;0.0;0.0;0.0;0.0
542;Georgia;2008;4.156;9.144;0.608;64.96;0.614;-0.224;0.498;0.441;0.262;Commonwealth of Independent States;Hybrid regime;69700;4823790;0.165;69.2;20.41;0.885;0.107;0.006999999999999999;0.0;0.0;0.0;0.0;0.0
543;Georgia;2009;3.801;9.116;0.544;64.88;0.495;-0.233;0.535;0.492;0.242;Commonwealth of Independent States;Hybrid regime;69700;4855888;1.158;69.7;19.8;0.885;0.107;0.006999999999999999;0.0;0.0;0.0;0.0;0.0
544;Georgia;2010;4.102;9.184;0.54;64.8;0.558;-0.248;0.46;0.502;0.243;Commonwealth of Independent States;Hybrid regime;69700;4902939;0.772;70.3;19.06;0.885;0.107;0.006999999999999999;0.0;0.0;0.0;0.0;0.0
545;Georgia;2011;4.203;9.263;0.503;64.86;0.632;-0.255;0.353;0.515;0.247;Commonwealth of Independent States;Hybrid regime;69700;4938340;0.667;70.9;18.49;0.885;0.107;0.006999999999999999;0.0;0.0;0.0;0.0;0.0
546;Georgia;2012;4.254;9.332;0.533;64.92;0.659;-0.269;0.321;0.559;0.25;Commonwealth of Independent States;Hybrid regime;69700;4950269;-0.184;71.0;17.81;0.885;0.107;0.006999999999999999;0.0;0.0;0.0;0.0;0.0
547;Georgia;2013;4.349;9.371;0.559;64.98;0.722;-0.254;0.349;0.595;0.2;Commonwealth of Independent States;Hybrid regime;69700;4942158;-0.144;70.9;17.5;0.885;0.107;0.006999999999999999;0.0;0.0;0.0;0.0;0.0
548;Georgia;2014;4.288;9.414;0.558;65.04;0.72;-0.233;0.416;0.57;0.204;Commonwealth of Independent States;Hybrid regime;69700;4935889;-0.11;70.8;17.19;0.885;0.107;0.006999999999999999;0.0;0.0;0.0;0.0;0.0
549;Georgia;2015;4.122;9.442;0.517;65.1;0.64;-0.205;0.502;0.547;0.233;Commonwealth of Independent States;Hybrid regime;69700;4931249;-0.078;70.7;16.88;0.885;0.107;0.006999999999999999;0.0;0.0;0.0;0.0;0.0
550;Georgia;2016;4.448;9.47;0.533;64.9;0.606;-0.249;0.561;0.564;0.223;Commonwealth of Independent States;Hybrid regime;69700;4928106;-0.049;70.7;16.58;0.885;0.107;0.006999999999999999;0.0;0.0;0.0;0.0;0.0
551;Georgia;2017;4.451;9.517;0.59;64.7;0.821;-0.244;0.59;0.581;0.21;Commonwealth of Independent States;Hybrid regime;69700;4926448;-0.018;70.7;16.29;0.885;0.107;0.006999999999999999;0.0;0.0;0.0;0.0;0.0
552;Georgia;2018;4.659;9.565;0.617;64.5;0.775;-0.233;0.755;0.573;0.244;Commonwealth of Independent States;Hybrid regime;69700;4926309;0.013;70.7;16.0;0.885;0.107;0.006999999999999999;0.0;0.0;0.0;0.0;0.0
553;Georgia;2019;4.892;9.617;0.675;64.3;0.811;-0.26;0.647;0.604;0.244;Commonwealth of Independent States;Hybrid regime;69700;4927734;0.045;70.7;15.72;0.885;0.107;0.006999999999999999;0.0;0.0;0.0;0.0;0.0
554;Georgia;2020;5.123;9.569;0.718;64.1;0.764;-0.221;0.583;0.611;0.295;Commonwealth of Independent States;Hybrid regime;69700;4930665;0.074;70.7;15.44;0.885;0.107;0.006999999999999999;0.0;0.0;0.0;0.0;0.0
555;Germany;2007;6.417;10.759;0.926;70.48;0.801;0.167;0.792;0.732;0.231;Western Europe;Full democracy;348672;82236860;-0.12;235.9;3.91;0.687;0.057999999999999996;0.247;0.0;0.003;0.0;0.001;0.003
556;Germany;2009;6.641;10.714;0.935;70.76;0.844;0.127;0.69;0.792;0.206;Western Europe;Full democracy;348672;81836138;-0.261;234.7;3.59;0.687;0.057999999999999996;0.247;0.0;0.003;0.0;0.001;0.003
557;Germany;2010;6.725;10.756;0.939;70.9;0.843;0.095;0.688;0.794;0.182;Western Europe;Full democracy;348672;81638328;-0.223;234.1;3.56;0.687;0.057999999999999996;0.247;0.0;0.003;0.0;0.001;0.003
558;Germany;2011;6.621;10.813;0.947;70.98;0.906;0.033;0.677;0.794;0.165;Western Europe;Full democracy;348672;81459066;-0.217;233.6;3.53;0.687;0.057999999999999996;0.247;0.0;0.003;0.0;0.001;0.003
559;Germany;2012;6.702;10.816;0.926;71.06;0.904;0.071;0.679;0.804;0.17;Western Europe;Full democracy;348672;81285373;-0.21;233.1;3.5;0.687;0.057999999999999996;0.247;0.0;0.003;0.0;0.001;0.003
560;Germany;2013;6.965;10.817;0.931;71.14;0.894;0.024;0.566;0.743;0.205;Western Europe;Full democracy;348672;81118341;-0.201;232.6;3.48;0.687;0.057999999999999996;0.247;0.0;0.003;0.0;0.001;0.003
561;Germany;2014;6.984;10.835;0.938;71.22;0.899;0.088;0.474;0.785;0.188;Western Europe;Full democracy;348672;80958737;-0.192;232.2;3.45;0.687;0.057999999999999996;0.247;0.0;0.003;0.0;0.001;0.003
562;Germany;2015;7.037;10.844;0.926;71.3;0.889;0.178;0.412;0.765;0.203;Western Europe;Full democracy;348672;80806711;-0.184;231.8;3.42;0.687;0.057999999999999996;0.247;0.0;0.003;0.0;0.001;0.003
563;Germany;2016;6.874;10.858;0.906;71.6;0.871;0.148;0.446;0.738;0.187;Western Europe;Full democracy;348672;80665175;-0.167;231.3;3.39;0.687;0.057999999999999996;0.247;0.0;0.003;0.0;0.001;0.003
564;Germany;2017;7.074;10.878;0.892;71.9;0.841;0.145;0.414;0.737;0.196;Western Europe;Full democracy;348672;80527161;-0.175;231.0;3.36;0.687;0.057999999999999996;0.247;0.0;0.003;0.0;0.001;0.003
565;Germany;2018;7.118;10.89;0.92;72.2;0.877;0.034;0.496;0.78;0.243;Western Europe;Full democracy;348672;80382551;-0.184;230.5;3.34;0.687;0.057999999999999996;0.247;0.0;0.003;0.0;0.001;0.003
566;Germany;2019;7.035;10.893;0.886;72.5;0.885;0.057;0.462;0.751;0.226;Western Europe;Full democracy;348672;80230554;-0.194;230.1;3.31;0.687;0.057999999999999996;0.247;0.0;0.003;0.0;0.001;0.003
567;Germany;2020;7.312;10.833;0.905;72.8;0.864;-0.06;0.424;0.76;0.206;Western Europe;Full democracy;348672;80069820;-0.207;229.6;3.28;0.687;0.057999999999999996;0.247;0.0;0.003;0.0;0.001;0.003
568;Ghana;2006;4.535;8.073;0.728;52.34;0.849;0.213;0.814;0.671;0.198;Sub-Saharan Africa;Flawed democracy;227533;22201009;2.582;97.6;53.5;0.7490000000000001;0.158;0.042;0.0;0.0;0.049;0.002;0.0
569;Ghana;2007;5.22;8.09;0.73;52.78;0.891;0.138;0.771;0.686;0.217;Sub-Saharan Africa;Flawed democracy;227533;22781416;2.58;100.1;51.91;0.7490000000000001;0.158;0.042;0.0;0.0;0.049;0.002;0.0
570;Ghana;2008;4.965;8.152;0.622;53.22;0.838;0.12;0.863;0.717;0.172;Sub-Saharan Africa;Flawed democracy;227533;23368584;2.511;102.7;50.36;0.7490000000000001;0.158;0.042;0.0;0.0;0.049;0.002;0.0
571;Ghana;2009;4.198;8.174;0.633;53.66;0.757;0.005;0.89;0.774;0.198;Sub-Saharan Africa;Flawed democracy;227533;23973904;2.603;105.4;48.86;0.7490000000000001;0.158;0.042;0.0;0.0;0.049;0.002;0.0
572;Ghana;2010;4.606;8.225;0.739;54.1;0.891;0.074;0.875;0.783;0.184;Sub-Saharan Africa;Flawed democracy;227533;24608905;2.625;108.2;47.4;0.7490000000000001;0.158;0.042;0.0;0.0;0.049;0.002;0.0
573;Ghana;2011;5.608;8.332;0.724;54.48;0.852;0.011;0.79;0.744;0.209;Sub-Saharan Africa;Flawed democracy;227533;25269204;2.669;111.1;45.57;0.7490000000000001;0.158;0.042;0.0;0.0;0.049;0.002;0.0
574;Ghana;2012;5.057;8.397;0.685;54.86;0.679;0.04;0.898;0.76;0.152;Sub-Saharan Africa;Flawed democracy;227533;25944002;2.602;114.0;43.8;0.7490000000000001;0.158;0.042;0.0;0.0;0.049;0.002;0.0
575;Ghana;2013;4.965;8.445;0.676;55.24;0.794;-0.065;0.88;0.691;0.211;Sub-Saharan Africa;Flawed democracy;227533;26635950;2.661;117.1;42.1;0.7490000000000001;0.158;0.042;0.0;0.0;0.049;0.002;0.0
576;Ghana;2014;3.86;8.45;0.651;55.62;0.677;0.001;0.913;0.696;0.28;Sub-Saharan Africa;Flawed democracy;227533;27349575;2.627;120.2;40.47;0.7490000000000001;0.158;0.042;0.0;0.0;0.049;0.002;0.0
577;Ghana;2015;3.986;8.449;0.687;56.0;0.852;-0.038;0.945;0.69;0.265;Sub-Saharan Africa;Flawed democracy;227533;28062643;2.522;123.3;38.9;0.7490000000000001;0.158;0.042;0.0;0.0;0.049;0.002;0.0
578;Ghana;2016;4.514;8.46;0.647;56.4;0.751;0.09;0.894;0.668;0.305;Sub-Saharan Africa;Flawed democracy;227533;28769102;2.451;126.4;37.39;0.7490000000000001;0.158;0.042;0.0;0.0;0.049;0.002;0.0
579;Ghana;2017;5.481;8.517;0.669;56.8;0.783;0.079;0.839;0.703;0.248;Sub-Saharan Africa;Flawed democracy;227533;29479431;2.427;129.6;36.53;0.7490000000000001;0.158;0.042;0.0;0.0;0.049;0.002;0.0
580;Ghana;2018;5.004;8.555;0.761;57.2;0.817;0.062;0.846;0.747;0.25;Sub-Saharan Africa;Flawed democracy;227533;30197001;2.383;132.7;35.7;0.7490000000000001;0.158;0.042;0.0;0.0;0.049;0.002;0.0
581;Ghana;2019;4.967;8.596;0.746;57.6;0.787;0.116;0.857;0.682;0.27;Sub-Saharan Africa;Flawed democracy;227533;30918261;2.338;135.9;34.88;0.7490000000000001;0.158;0.042;0.0;0.0;0.049;0.002;0.0
582;Ghana;2020;5.319;8.59;0.643;58.0;0.824;0.2;0.847;0.713;0.253;Sub-Saharan Africa;Flawed democracy;227533;31643281;2.298;139.1;34.09;0.7490000000000001;0.158;0.042;0.0;0.0;0.049;0.002;0.0
583;Greece;2007;6.647;10.543;0.808;70.9;0.575;-0.19;0.845;0.738;0.222;Western Europe;Flawed democracy;130647;10982200;-0.05;84.1;3.55;0.8809999999999999;0.053;0.061;0.001;0.0;0.001;0.0;0.0
584;Greece;2009;6.039;10.491;0.793;71.3;0.443;-0.293;0.959;0.649;0.254;Western Europe;Flawed democracy;130647;11025521;0.223;84.4;3.14;0.8809999999999999;0.053;0.061;0.001;0.0;0.001;0.0;0.0
585;Greece;2010;5.84;10.433;0.868;71.5;0.484;-0.303;0.954;0.634;0.292;Western Europe;Flawed democracy;130647;11039844;0.037;84.5;3.75;0.8809999999999999;0.053;0.061;0.001;0.0;0.001;0.0;0.0
586;Greece;2011;5.372;10.339;0.852;71.56;0.528;-0.316;0.941;0.591;0.323;Western Europe;Flawed democracy;130647;11017574;-0.442;84.3;3.23;0.8809999999999999;0.053;0.061;0.001;0.0;0.001;0.0;0.0
587;Greece;2012;5.096;10.268;0.812;71.62;0.373;-0.305;0.959;0.581;0.352;Western Europe;Flawed democracy;130647;10948200;-0.823;83.8;2.84;0.8809999999999999;0.053;0.061;0.001;0.0;0.001;0.0;0.0
588;Greece;2013;4.72;10.243;0.687;71.68;0.426;-0.272;0.941;0.689;0.482;Western Europe;Flawed democracy;130647;10872247;-0.568;83.2;3.54;0.8809999999999999;0.053;0.061;0.001;0.0;0.001;0.0;0.0
589;Greece;2014;4.756;10.257;0.832;71.74;0.369;-0.288;0.93;0.695;0.385;Western Europe;Flawed democracy;130647;10801129;-0.745;82.7;3.71;0.8809999999999999;0.053;0.061;0.001;0.0;0.001;0.0;0.0
590;Greece;2015;5.623;10.259;0.835;71.8;0.532;-0.272;0.824;0.74;0.277;Western Europe;Flawed democracy;130647;10728157;-0.611;82.1;3.95;0.8809999999999999;0.053;0.061;0.001;0.0;0.001;0.0;0.0
591;Greece;2016;5.303;10.261;0.803;72.0;0.482;-0.26;0.898;0.701;0.336;Western Europe;Flawed democracy;130647;10703982;0.16;81.9;3.76;0.8809999999999999;0.053;0.061;0.001;0.0;0.001;0.0;0.0
592;Greece;2017;5.148;10.278;0.753;72.2;0.438;-0.29;0.872;0.603;0.333;Western Europe;Flawed democracy;130647;10698002;-0.272;81.9;3.74;0.8809999999999999;0.053;0.061;0.001;0.0;0.001;0.0;0.0
593;Greece;2018;5.409;10.299;0.794;72.4;0.564;-0.335;0.86;0.666;0.255;Western Europe;Flawed democracy;130647;10668856;-0.273;81.7;3.72;0.8809999999999999;0.053;0.061;0.001;0.0;0.001;0.0;0.0
594;Greece;2019;5.952;10.319;0.891;72.6;0.614;-0.289;0.848;0.668;0.236;Western Europe;Flawed democracy;130647;10638236;-0.301;81.4;3.69;0.8809999999999999;0.053;0.061;0.001;0.0;0.001;0.0;0.0
595;Greece;2020;5.788;10.215;0.779;72.8;0.565;-0.241;0.764;0.684;0.322;Western Europe;Flawed democracy;130647;10604841;-0.327;81.2;3.67;0.8809999999999999;0.053;0.061;0.001;0.0;0.001;0.0;0.0
596;Guatemala;2006;5.901;8.85;0.83;60.74;0.663;0.172;0.706;0.818;0.287;Latin America and Caribbean;Hybrid regime;107159;13007251;2.291;121.4;36.83;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0
597;Guatemala;2007;6.33;8.891;0.866;61.08;0.628;0.136;0.81;0.819;0.224;Latin America and Caribbean;Hybrid regime;107159;13305752;2.247;124.2;36.06;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0
598;Guatemala;2008;6.414;8.904;0.866;61.42;0.63;0.206;0.796;0.834;0.234;Latin America and Caribbean;Hybrid regime;107159;13605801;2.213;127.0;35.31;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0
599;Guatemala;2009;6.452;8.891;0.834;61.76;0.643;0.197;0.755;0.829;0.24;Latin America and Caribbean;Hybrid regime;107159;13906592;2.161;129.8;34.58;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0
600;Guatemala;2010;6.29;8.901;0.859;62.1;0.696;0.166;0.795;0.85;0.236;Latin America and Caribbean;Hybrid regime;107159;14211795;2.181;132.6;33.86;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0
601;Guatemala;2011;5.743;8.923;0.768;62.46;0.763;0.009;0.863;0.844;0.289;Latin America and Caribbean;Hybrid regime;107159;14518609;2.092;135.5;33.16;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0
602;Guatemala;2012;5.856;8.935;0.802;62.82;0.865;0.02;0.821;0.863;0.349;Latin America and Caribbean;Hybrid regime;107159;14823189;2.06;138.3;32.47;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0
603;Guatemala;2013;5.985;8.953;0.83;63.18;0.884;0.045;0.817;0.867;0.333;Latin America and Caribbean;Hybrid regime;107159;15125716;1.981;141.2;31.79;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0
604;Guatemala;2014;6.536;8.98;0.834;63.54;0.843;0.108;0.804;0.835;0.305;Latin America and Caribbean;Hybrid regime;107159;15425047;1.939;143.9;31.13;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0
605;Guatemala;2015;6.465;9.003;0.823;63.9;0.869;0.051;0.822;0.851;0.311;Latin America and Caribbean;Hybrid regime;107159;15720815;1.861;146.7;30.49;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0
606;Guatemala;2016;6.359;9.013;0.811;64.2;0.863;0.011;0.812;0.846;0.321;Latin America and Caribbean;Hybrid regime;107159;16007802;1.758;149.4;29.85;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0
607;Guatemala;2017;6.325;9.026;0.826;64.5;0.915;-0.059;0.8;0.846;0.308;Latin America and Caribbean;Hybrid regime;107159;16289862;1.735;152.0;29.23;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0
608;Guatemala;2018;6.627;9.042;0.841;64.8;0.91;-0.01;0.765;0.871;0.262;Latin America and Caribbean;Hybrid regime;107159;16572901;1.71;154.7;28.62;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0
609;Guatemala;2019;6.262;9.064;0.774;65.1;0.901;-0.062;0.773;0.859;0.311;Latin America and Caribbean;Hybrid regime;107159;16856499;1.683;157.3;28.03;0.9520000000000001;0.0;0.040999999999999995;0.0;0.0;0.006;0.0;0.0
610;Guinea;2011;4.045;7.567;0.598;50.22;0.797;0.041;0.743;0.701;0.26;Sub-Saharan Africa;Authoritarian;245717;9824572;2.636;40.0;68.97;0.109;0.8440000000000001;0.018000000000000002;0.0;0.0;0.027000000000000003;0.0;0.0
611;Guinea;2012;3.652;7.603;0.542;50.44;0.646;0.001;0.794;0.677;0.285;Sub-Saharan Africa;Authoritarian;245717;10083975;2.577;41.0;66.63;0.109;0.8440000000000001;0.018000000000000002;0.0;0.0;0.027000000000000003;0.0;0.0
612;Guinea;2013;3.902;7.619;0.567;50.66;0.693;0.091;0.815;0.6;0.348;Sub-Saharan Africa;Authoritarian;245717;10351170;2.652;42.1;64.36;0.109;0.8440000000000001;0.018000000000000002;0.0;0.0;0.027000000000000003;0.0;0.0
613;Guinea;2014;3.412;7.632;0.638;50.88;0.684;0.006;0.705;0.629;0.351;Sub-Saharan Africa;Authoritarian;245717;10631947;2.7;43.3;62.18;0.109;0.8440000000000001;0.018000000000000002;0.0;0.0;0.027000000000000003;0.0;0.0
614;Guinea;2015;3.505;7.645;0.579;51.1;0.666;0.007;0.762;0.667;0.268;Sub-Saharan Africa;Authoritarian;245717;10924380;2.726;44.5;60.06;0.109;0.8440000000000001;0.018000000000000002;0.0;0.0;0.027000000000000003;0.0;0.0
615;Guinea;2016;3.603;7.721;0.675;52.2;0.726;-0.056;0.803;0.687;0.374;Sub-Saharan Africa;Authoritarian;245717;11224749;2.698;45.7;58.44;0.109;0.8440000000000001;0.018000000000000002;0.0;0.0;0.027000000000000003;0.0;0.0
616;Guinea;2017;4.874;7.792;0.634;53.3;0.738;0.038;0.75;0.704;0.422;Sub-Saharan Africa;Authoritarian;245717;11534259;2.741;46.9;56.86;0.109;0.8440000000000001;0.018000000000000002;0.0;0.0;0.027000000000000003;0.0;0.0
617;Guinea;2018;5.252;7.823;0.63;54.4;0.731;0.092;0.778;0.744;0.44;Sub-Saharan Africa;Authoritarian;245717;11855333;2.75;48.2;55.33;0.109;0.8440000000000001;0.018000000000000002;0.0;0.0;0.027000000000000003;0.0;0.0
618;Guinea;2019;4.768;7.849;0.655;55.5;0.691;0.097;0.756;0.685;0.473;Sub-Saharan Africa;Authoritarian;245717;12186302;2.757;49.6;53.83;0.109;0.8440000000000001;0.018000000000000002;0.0;0.0;0.027000000000000003;0.0;0.0
619;Guyana;2007;5.993;8.773;0.849;57.26;0.694;0.11;0.836;0.768;0.296;Latin America and Caribbean;Flawed democracy;196849;785687;0.29;4.0;32.31;0.66;0.064;0.02;0.249;0.0;0.002;0.006;0.0
620;Haiti;2006;3.754;7.407;0.694;48.46;0.449;0.401;0.854;0.613;0.332;Latin America and Caribbean;Hybrid regime;27560;9216487;1.649;334.4;64.92;0.8690000000000001;0.0;0.106;0.0;0.0;0.022000000000000002;0.003;0.0
621;Haiti;2008;3.846;7.417;0.679;40.38;0.465;0.261;0.812;0.608;0.256;Latin America and Caribbean;Hybrid regime;27560;9507769;1.522;345.0;61.45;0.8690000000000001;0.0;0.106;0.0;0.0;0.022000000000000002;0.003;0.0
622;Haiti;2010;3.766;7.384;0.554;32.3;0.373;0.216;0.848;0.555;0.293;Latin America and Caribbean;Hybrid regime;27560;9553473;-1.141;346.6;79.46;0.8690000000000001;0.0;0.106;0.0;0.0;0.022000000000000002;0.003;0.0
623;Haiti;2011;4.845;7.423;0.567;36.86;0.413;0.243;0.682;0.625;0.245;Latin America and Caribbean;Hybrid regime;27560;9669451;1.138;350.9;55.8;0.8690000000000001;0.0;0.106;0.0;0.0;0.022000000000000002;0.003;0.0
624;Haiti;2012;4.413;7.437;0.749;41.42;0.482;0.289;0.717;0.593;0.284;Latin America and Caribbean;Hybrid regime;27560;9792754;1.395;355.3;54.03;0.8690000000000001;0.0;0.106;0.0;0.0;0.022000000000000002;0.003;0.0
625;Haiti;2013;4.622;7.464;0.648;45.98;0.61;0.289;0.669;0.538;0.327;Latin America and Caribbean;Hybrid regime;27560;9921160;1.212;360.0;52.5;0.8690000000000001;0.0;0.106;0.0;0.0;0.022000000000000002;0.003;0.0
626;Haiti;2014;3.889;7.477;0.554;50.54;0.509;0.285;0.708;0.593;0.327;Latin America and Caribbean;Hybrid regime;27560;10045783;1.284;364.5;51.02;0.8690000000000001;0.0;0.106;0.0;0.0;0.022000000000000002;0.003;0.0
